delaytimes_ms,delay_ms
8.209,53.39393939393939
8.21,55.857142857142854
8.211,59.09090909090909
8.212,61.03030303030303
8.213,64.0909090909091
8.214,67.33333333333333
8.215,68.85185185185185
8.216,71.0
8.217,74.16
8.218,75.5925925925926
8.219,76.96428571428571
8.22,79.44444444444444
8.221,82.9375
8.222,84.73333333333333
8.223,86.90322580645162
8.224,90.45161290322581
8.225,92.29032258064517
8.226,94.32142857142857
8.227,97.45833333333333
8.228,99.03703703703704
8.229,100.44827586206897
8.23,103.61290322580645
8.231,106.53125
8.232,107.75
8.238,103.0
8.239,103.44444444444444
8.24,105.88888888888889
8.241,108.0
8.248,102.0
8.249,102.64285714285714
8.25,104.46428571428571
8.251,107.65217391304348
8.252,108.25
8.258,103.0
8.259,103.83870967741936
8.26,106.39285714285714
8.261,109.42857142857143
8.262,110.0
8.268,104.0
8.269,104.60606060606061
8.27,107.03846153846153
8.271,110.03846153846153
8.278,104.5
8.279,105.15625
8.28,107.3225806451613
8.281,110.25
8.288,105.0
8.289,105.7
8.29,107.20689655172414
8.291,109.28571428571429
8.298,104.0
8.299,105.04
8.3,106.64516129032258
8.301,108.88235294117646
8.302,111.16666666666667
8.309,106.1304347826087
8.31,107.4
8.311,108.875
8.319,104.28571428571429
8.32,106.75
8.321,108.5625
8.329,102.77777777777777
8.33,105.51851851851852
8.331,108.28125
8.332,109.25
8.339,103.79166666666667
8.34,106.5
8.341,108.96296296296296
8.342,109.0
8.349,102.76923076923077
8.35,103.85714285714286
8.351,107.07142857142857
8.352,109.20689655172414
8.359,104.33333333333333
8.36,105.89285714285714
8.361,109.21428571428571
8.362,110.11111111111111
8.369,104.0
8.37,104.53846153846153
8.371,106.41379310344827
8.372,109.92592592592592
8.379,105.0
8.38,105.70967741935483
8.381,107.76666666666667
8.382,110.9090909090909
8.389,105.0
8.39,105.78571428571429
8.391,107.57575757575758
8.392,111.14814814814815
8.4,106.07142857142857
8.401,107.65625
8.402,110.5
8.41,105.80952380952381
8.411,107.09375
8.412,108.6
8.42,103.06666666666666
8.421,105.93548387096774
8.422,108.06666666666666
8.423,109.16666666666667
8.43,103.92307692307692
8.431,106.48275862068965
8.432,108.71875
8.433,109.0
8.44,103.0
8.441,103.44827586206897
8.442,106.76923076923077
8.443,108.37931034482759
8.444,109.0
8.45,103.5
8.451,104.14814814814815
8.452,107.63333333333334
8.453,109.26086956521739
8.46,103.0
8.461,103.48148148148148
8.462,105.78571428571429
8.463,109.14285714285714
8.464,110.0
8.471,103.76470588235294
8.472,104.71428571428571
8.473,107.51724137931035
8.474,109.88888888888889
8.481,104.69565217391305
8.482,106.16129032258064
8.483,109.7
8.484,111.0
8.491,105.23809523809524
8.492,106.57575757575758
8.493,109.82758620689656
8.494,111.2
8.501,105.15384615384616
8.502,106.03125
8.503,108.03225806451613
8.504,110.83333333333333
8.511,106.18181818181819
8.512,107.12121212121212
8.513,109.03225806451613
8.514,111.26666666666667
8.521,106.41666666666667
8.522,107.66666666666667
8.523,109.14285714285714
8.531,102.0
8.532,103.77777777777777
8.533,106.70967741935483
8.534,108.36666666666666
8.542,103.15
8.543,106.03571428571429
8.544,107.77777777777777
8.552,101.6842105263158
8.553,103.10714285714286
8.554,106.6896551724138
8.555,108.88461538461539
8.562,103.53846153846153
8.563,104.44827586206897
8.564,107.96666666666667
8.565,109.1
8.572,103.38888888888889
8.573,104.41379310344827
8.574,107.55555555555556
8.575,109.69565217391305
8.582,104.4
8.583,105.46875
8.584,108.96428571428571
8.585,110.3
8.592,104.0
8.593,104.38709677419355
8.594,105.0
8.595,105.11111111111111
8.596,108.27586206896552
8.597,110.0
8.602,105.0
8.603,105.38709677419355
8.604,107.15625
8.605,110.0
8.613,105.70370370370371
8.614,107.1
8.615,108.95652173913044
8.616,111.1875
8.623,106.45454545454545
8.624,107.66666666666667
8.625,109.21739130434783
8.633,104.0
8.634,106.0625
8.635,107.9375
8.636,108.94117647058823
8.643,104.4
8.644,107.03225806451613
8.645,109.1
8.653,103.0
8.654,103.0
8.655,106.24137931034483
8.656,108.46666666666667
8.657,109.4
8.663,104.0
8.664,105.03846153846153
8.665,108.11111111111111
8.666,109.45
8.674,103.29166666666667
8.675,105.51851851851852
8.676,108.58620689655173
8.677,109.33333333333333
8.684,103.84
8.685,105.32142857142857
8.686,108.82142857142857
8.687,110.0
8.694,104.52173913043478
8.695,105.82758620689656
8.696,108.86666666666666
8.697,110.75
8.704,105.0
8.705,106.2258064516129
8.706,109.40625
8.707,111.54545454545455
8.714,105.66666666666667
8.715,106.65625
8.716,109.63636363636364
8.717,112.0
8.724,105.0
8.725,105.8
8.726,107.29032258064517
8.727,109.53846153846153
8.728,111.0
8.734,105.66666666666667
8.735,106.90625
8.736,108.7741935483871
8.737,110.0
8.745,105.81481481481481
8.746,107.96774193548387
8.747,108.85714285714286
8.755,102.52631578947368
8.756,105.25925925925925
8.757,107.60606060606061
8.758,108.54545454545455
8.765,102.0
8.766,102.96
8.767,106.20689655172414
8.768,108.21875
8.769,109.0
8.775,103.76923076923077
8.776,105.46666666666667
8.777,109.13333333333334
8.778,110.0
8.785,104.08333333333333
8.786,104.77777777777777
8.787,107.82758620689656
8.788,110.05
8.795,104.41666666666667
8.796,105.3225806451613
8.797,108.51724137931035
8.798,110.7
8.805,105.0
8.806,105.41379310344827
8.807,108.06451612903226
8.808,110.73333333333333
8.816,104.90625
8.817,106.57575757575758
8.818,110.0
8.819,112.0
8.826,106.4074074074074
8.827,107.96774193548387
8.828,110.55555555555556
8.829,112.0
8.836,106.22222222222223
8.837,107.42424242424242
8.838,109.44827586206897
8.839,111.0
8.846,105.72727272727273
8.847,107.51515151515152
8.848,109.04
8.856,103.0
8.857,104.86206896551724
8.858,107.3030303030303
8.859,108.96428571428571
8.866,103.0
8.867,105.03448275862068
8.868,108.36666666666666
8.869,109.1
8.876,103.0
8.877,102.92592592592592
8.878,105.65517241379311
8.879,108.58620689655173
8.88,109.11111111111111
8.886,104.0
8.887,104.10344827586206
8.888,107.17241379310344
8.889,109.75
8.897,108.30434782608695
8.898,134.32142857142858
8.899,179.66666666666666
8.9,215.3125
8.907,245.32
8.908,293.62068965517244
8.909,344.0
8.91,371.0
8.917,383.89473684210526
8.918,429.9032258064516
8.919,485.44827586206895
8.92,525.2
8.927,546.6470588235294
8.928,585.0
8.929,633.4375
8.93,667.875
8.937,671.2
8.938,702.8064516129032
8.939,756.875
8.94,800.9090909090909
8.947,822.0
8.948,856.3333333333334
8.949,908.6896551724138
8.957,929.0
8.958,949.08
8.959,999.7575757575758
8.96,1041.21875
8.961,1045.7857142857142
8.968,1041.7
8.969,1045.103448275862
8.97,1049.0357142857142
8.978,1047.7777777777778
8.979,1052.4642857142858
8.98,1056.25
8.981,1058.5
8.988,1054.0
8.989,1056.8148148148148
8.99,1059.6666666666667
8.991,1062.3846153846155
8.998,1057.8333333333333
8.999,1059.607142857143
9.0,1063.4333333333334
9.001,1066.4166666666667
9.008,1060.0
9.009,1061.060606060606
9.018,1055.4285714285713
9.019,1055.5
9.028,1047.0
9.029,1046.8
9.039,1037.6666666666667
9.049,1028.8333333333333
9.059,1019.8333333333334
9.069,1010.8571428571429
9.079,1001.75
9.089,992.625
9.099,983.8
9.109,974.3333333333334
9.11,974.0
9.12,964.8333333333334
9.13,955.75
9.14,946.4285714285714
9.15,937.4
9.16,928.4285714285714
9.17,919.5
9.18,910.0
9.181,909.6666666666666
9.191,900.3333333333334
9.201,891.3333333333334
9.211,882.0
9.221,873.0
9.231,864.1666666666666
9.241,855.0
9.252,845.0
10.1,1.0
10.11,1.0
10.121,1.0
10.131,1.0
10.141,1.0
10.151,1.3333333333333333
10.152,3.28
10.153,5.833333333333333
10.154,7.419354838709677
10.155,10.393939393939394
10.156,13.78125
10.157,15.53125
10.158,17.423076923076923
10.159,21.033333333333335
10.16,23.037037037037038
10.161,24.566666666666666
10.162,27.74074074074074
10.163,30.166666666666668
10.164,31.90909090909091
10.165,35.4375
10.166,38.12903225806452
10.167,39.875
10.168,43.42424242424242
10.169,46.0
10.17,47.333333333333336
10.171,49.41379310344828
10.172,53.06666666666667
10.173,55.035714285714285
10.174,56.57142857142857
10.175,59.90625
10.176,62.5
10.177,64.375
10.178,68.21875
10.179,70.51612903225806
10.18,72.3225806451613
10.181,75.74193548387096
10.182,78.06896551724138
10.183,79.57142857142857
10.184,81.82758620689656
10.185,85.44827586206897
10.186,87.13793103448276
10.187,89.125
10.188,93.06060606060606
10.189,95.06451612903226
10.19,97.16129032258064
10.191,100.8125
10.192,102.86666666666666
10.193,104.6896551724138
10.194,108.14814814814815
10.195,109.66666666666667
10.201,105.0
10.202,104.88888888888889
10.203,106.83333333333333
10.204,110.26086956521739
10.212,105.13333333333334
10.213,106.875
10.214,109.96153846153847
10.215,111.0
10.222,105.4074074074074
10.223,107.0
10.224,110.1
10.232,105.92857142857143
10.233,107.46875
10.234,109.76923076923077
10.242,105.65217391304348
10.243,107.25
10.244,108.96666666666667
10.252,104.36363636363636
10.253,107.5
10.254,109.24137931034483
10.262,103.3125
10.263,105.86206896551724
10.264,108.46666666666667
10.265,109.55555555555556
10.272,103.92307692307692
10.273,106.17241379310344
10.274,108.85185185185185
10.275,109.41666666666667
10.282,103.4
10.283,104.44827586206897
10.284,107.4
10.285,109.11111111111111
10.286,109.0
10.292,104.0
10.293,104.10344827586206
10.294,106.48148148148148
10.295,109.75
10.302,104.0
10.303,104.61538461538461
10.304,106.03571428571429
10.305,109.20689655172414
10.306,110.0
10.313,104.74074074074075
10.314,106.25806451612904
10.315,109.8125
10.316,111.0
10.323,105.64285714285714
10.324,107.39393939393939
10.325,110.85185185185185
10.333,105.57894736842105
10.334,106.7741935483871
10.335,108.63333333333334
10.336,111.0
10.343,105.71428571428571
10.344,106.93939393939394
10.345,108.73333333333333
10.346,110.375
10.353,105.375
10.354,106.96551724137932
10.355,108.6875
10.356,109.0
10.363,103.5625
10.364,105.96296296296296
10.365,107.58823529411765
10.366,108.38461538461539
10.373,103.0
10.374,104.14814814814815
10.375,107.48275862068965
10.376,108.5625
10.383,102.0
10.384,102.79310344827586
10.385,105.2
10.386,108.6923076923077
10.393,103.0
10.394,102.95
10.395,104.10344827586206
10.396,107.0
10.397,109.33333333333333
10.404,104.29629629629629
10.405,106.375
10.406,109.84615384615384
10.407,110.57142857142857
10.414,104.96296296296296
10.415,106.8125
10.416,110.56666666666666
10.417,111.0
10.424,105.36363636363636
10.425,106.63333333333334
10.426,109.3225806451613
10.427,111.5
10.434,106.23809523809524
10.435,107.48484848484848
10.436,109.76666666666667
10.444,105.70588235294117
10.445,107.12121212121212
10.446,108.96666666666667
10.447,110.0
10.454,104.78571428571429
10.455,106.73333333333333
10.456,108.39393939393939
10.457,109.0
10.464,102.66666666666667
10.465,104.75862068965517
10.466,107.37931034482759
10.467,108.5
10.475,102.5
10.476,105.07692307692308
10.477,108.125
10.478,109.21428571428571
10.484,104.0
10.485,103.76190476190476
10.486,106.17241379310344
10.487,109.07142857142857
10.488,109.0
10.495,103.71428571428571
10.496,105.93103448275862
10.497,109.24137931034483
10.498,110.0
10.505,104.26923076923077
10.506,106.48275862068965
10.507,109.75
10.508,110.2
10.515,104.86206896551724
10.516,106.54838709677419
10.517,110.14285714285714
10.525,105.125
10.526,106.0
10.527,107.96551724137932
10.528,111.04545454545455
10.535,105.78571428571429
10.536,106.90625
10.537,109.29032258064517
10.538,111.0
10.545,105.84210526315789
10.546,106.96666666666667
10.547,108.90625
10.548,110.66666666666667
10.555,104.72727272727273
10.556,106.46875
10.557,108.21875
10.558,109.25
10.565,103.66666666666667
10.566,106.06896551724138
10.567,108.75757575757575
10.568,109.0
10.575,102.5
10.576,103.26666666666667
10.577,106.66666666666667
10.578,108.38095238095238
10.586,101.75
10.587,103.13793103448276
10.588,106.53571428571429
10.589,108.41379310344827
10.59,109.0
10.596,103.68181818181819
10.597,106.0
10.598,109.0
10.599,109.4
10.606,103.75
10.607,105.17241379310344
10.608,108.65517241379311
10.609,110.16666666666667
10.616,104.5
10.617,105.79310344827586
10.618,108.42857142857143
10.619,110.66666666666667
10.626,104.66666666666667
10.627,105.3225806451613
10.628,107.63636363636364
10.629,111.0
10.636,105.55555555555556
10.637,106.33333333333333
10.638,108.66666666666667
10.639,111.52941176470588
10.646,106.0
10.647,106.7741935483871
10.648,108.60606060606061
10.649,110.0
10.656,103.0
10.657,105.09677419354838
10.658,107.48387096774194
10.659,109.23333333333333
10.667,105.26923076923077
10.668,107.84375
10.669,109.46875
10.677,104.6470588235294
10.678,107.03846153846153
10.679,108.45833333333333
10.687,102.0
10.688,101.63636363636364
10.689,104.61290322580645
10.69,107.17857142857143
10.691,108.57692307692308
10.697,104.4
10.698,106.39285714285714
10.699,109.70370370370371
10.7,110.0
10.708,103.38461538461539
10.709,105.17241379310344
10.71,108.53846153846153
10.711,109.53846153846153
10.717,104.0
10.718,104.3076923076923
10.719,106.48387096774194
10.72,109.88888888888889
10.721,110.5
10.727,105.0
10.728,105.14285714285714
10.729,107.375
10.73,110.85185185185185
10.731,111.0
10.738,105.79310344827586
10.739,107.54545454545455
10.74,110.36842105263158
10.741,111.4
10.748,105.54545454545455
10.749,106.04166666666667
10.75,106.0
10.751,106.76666666666667
10.752,109.21052631578948
10.758,105.33333333333333
10.759,105.91304347826087
10.76,107.13333333333334
10.761,109.04
10.768,104.0
10.769,104.61538461538461
10.77,105.89285714285714
10.771,107.3225806451613
10.772,109.36363636363636
10.778,105.33333333333333
10.779,105.76923076923077
10.78,106.6
10.781,107.42857142857143
10.782,107.7
10.788,102.0
10.789,101.875
10.79,103.47619047619048
10.791,106.73529411764706
10.792,108.14285714285714
10.799,102.79166666666667
10.8,104.48
10.801,107.76666666666667
10.802,109.0
10.809,103.61904761904762
10.81,105.42307692307692
10.811,108.60714285714286
10.812,109.5
10.819,103.72222222222223
10.82,105.0
10.821,108.17857142857143
10.822,109.66666666666667
10.829,104.22222222222223
10.83,105.10714285714286
10.831,107.72413793103448
10.832,110.35714285714286
10.839,104.8125
10.84,105.9375
10.841,108.33333333333333
10.842,110.63636363636364
10.85,104.0
10.851,104.87878787878788
10.852,106.9375
10.853,109.5625
10.86,104.66666666666667
10.861,105.84848484848484
10.862,107.82758620689656
10.863,109.4
10.87,103.0
10.871,104.51515151515152
10.872,106.3225806451613
10.873,107.92592592592592
10.88,103.0
10.881,104.7741935483871
10.882,107.38709677419355
10.883,108.52941176470588
10.89,103.0625
10.891,105.72413793103448
10.892,109.16666666666667
10.893,119.88888888888889
10.9,118.85714285714286
10.901,138.86206896551724
10.902,185.37037037037038
10.903,231.0
10.91,255.58333333333334
10.911,289.7586206896552
10.912,339.39285714285717
10.913,386.72
10.92,416.6
10.921,455.46666666666664
10.922,506.8076923076923
10.923,536.5454545454545
10.93,551.75
10.931,586.75
10.932,638.1071428571429
10.933,680.9090909090909
10.94,698.1
10.941,731.9677419354839
10.942,783.0344827586207
10.943,826.875
10.944,847.25
10.95,850.5
10.951,879.6428571428571
10.952,927.5384615384615
10.953,972.92
10.954,997.4
10.96,1005.3333333333334
10.961,1034.71875
10.962,1044.1
10.963,1046.0
10.97,1039.6666666666667
10.971,1041.4516129032259
10.972,1045.6666666666667
10.973,1049.0869565217392
10.98,1044.0
10.981,1045.2916666666667
10.982,1049.6206896551723
10.983,1053.608695652174
10.99,1049.0
10.991,1049.96
10.992,1053.3461538461538
10.993,1057.0666666666666
10.994,1059.0
11.001,1053.7391304347825
11.002,1055.5
11.003,1058.4117647058824
11.004,1062.2692307692307
11.011,1058.2307692307693
11.012,1059.857142857143
11.021,1052.7857142857142
11.031,1044.7
11.041,1036.0
11.051,1027.25
11.061,1018.2
11.071,1009.0
11.072,1008.5
11.082,999.2
11.092,990.1428571428571
11.102,981.0
11.112,971.8333333333334
11.122,962.8333333333334
11.132,953.75
11.142,944.5714285714286
11.152,935.8
11.153,935.0
11.162,926.0
11.163,926.0
11.173,916.8333333333334
11.183,907.8
11.193,898.6666666666666
11.203,889.8333333333334
11.213,880.8571428571429
11.223,872.0
11.233,862.6
11.243,853.0
11.244,852.8333333333334
11.254,843.8333333333334
11.264,834.6666666666666
11.274,825.2
11.284,816.2
11.285,816.0
11.294,807.0
11.295,806.0
11.304,798.0
11.305,797.0
11.315,787.8571428571429
11.325,779.0
11.335,770.0
11.345,760.5
11.355,751.5
11.365,742.7142857142857
11.375,733.0
11.376,733.0
11.386,723.5714285714286
11.396,714.6666666666666
11.406,705.8
11.416,696.5
11.426,687.0
11.427,687.0
11.436,678.0
11.437,677.0
11.447,668.0
11.457,659.0
12.126,1.0
12.136,1.0
12.146,1.0
12.157,1.0
12.167,1.0
12.177,2.6666666666666665
12.178,4.863636363636363
12.179,5.782608695652174
12.18,6.739130434782608
12.181,8.681818181818182
12.182,11.05
12.183,11.538461538461538
12.184,11.75
12.185,12.266666666666667
12.186,12.615384615384615
12.187,14.0
12.188,16.0
12.189,16.952380952380953
12.19,17.761904761904763
12.191,19.434782608695652
12.192,22.08
12.193,23.5
12.194,23.846153846153847
12.195,24.25
12.196,24.58823529411765
12.197,26.0
12.198,27.8125
12.199,28.833333333333332
12.2,29.565217391304348
12.201,30.5
12.202,32.52173913043478
12.203,35.12
12.204,36.05555555555556
12.205,36.42857142857143
12.206,36.61538461538461
12.207,37.666666666666664
12.208,39.2
12.209,40.56521739130435
12.21,41.5
12.211,42.26315789473684
12.212,44.04545454545455
12.213,46.625
12.214,47.833333333333336
12.215,48.588235294117645
12.216,48.875
12.217,50.0
12.218,51.333333333333336
12.219,52.46666666666667
12.22,53.2
12.221,53.72727272727273
12.222,54.69565217391305
12.223,57.166666666666664
12.224,59.46153846153846
12.225,60.76923076923077
12.226,62.17391304347826
12.227,64.57894736842105
12.228,65.76923076923077
12.229,66.06666666666666
12.23,66.0
12.231,66.3529411764706
12.232,66.8125
12.233,69.1923076923077
12.234,71.375
12.235,72.38095238095238
12.236,73.29166666666667
12.237,75.29166666666667
12.238,77.5
12.239,78.36363636363636
12.24,78.0
12.241,77.53333333333333
12.242,77.71428571428571
12.243,78.0625
12.244,79.85185185185185
12.245,82.73913043478261
12.246,83.71428571428571
12.247,84.52380952380952
12.248,86.2
12.249,88.58823529411765
12.25,89.1
12.251,89.29411764705883
12.252,89.58333333333333
12.253,89.625
12.254,90.7
12.255,93.31818181818181
12.256,94.75
12.257,95.75
12.258,96.77272727272727
12.259,99.54166666666667
12.26,101.57142857142857
12.261,102.0
12.262,102.23076923076923
12.263,102.46666666666667
12.264,102.8
12.265,104.13333333333334
12.266,105.76470588235294
12.268,105.0
12.269,105.52
12.27,106.5
12.271,108.5
12.272,110.28571428571429
12.278,105.0
12.279,104.95238095238095
12.28,106.25
12.281,107.28571428571429
12.288,102.0
12.289,102.84210526315789
12.29,104.70833333333333
12.291,106.125
12.292,107.3529411764706
12.298,102.5
12.299,104.55172413793103
12.3,107.54838709677419
12.301,108.82608695652173
12.31,102.21739130434783
12.311,105.60606060606061
12.312,107.76666666666667
12.313,108.9047619047619
12.319,105.57142857142857
12.32,107.60714285714286
12.321,109.08695652173913
12.329,102.66666666666667
12.33,103.70370370370371
12.331,107.07142857142857
12.332,108.8
12.339,103.6
12.34,104.92592592592592
12.341,108.46666666666667
12.342,110.0
12.349,104.0
12.35,104.65217391304348
12.351,106.44827586206897
12.352,109.78571428571429
12.353,110.0
12.359,105.0
12.36,105.25
12.361,108.125
12.362,111.13636363636364
12.369,105.0
12.37,105.87096774193549
12.371,108.3030303030303
12.372,111.42105263157895
12.38,104.9090909090909
12.381,105.78787878787878
12.382,107.90322580645162
12.383,110.75
12.39,106.88461538461539
12.391,108.375
12.392,110.05
12.4,104.92307692307692
12.401,106.63333333333334
12.402,108.23333333333333
12.403,109.42857142857143
12.41,105.05882352941177
12.411,107.26666666666667
12.412,108.9
12.42,102.0
12.421,102.78260869565217
12.422,105.96551724137932
12.423,108.0
12.424,109.125
12.43,104.0
12.431,104.61538461538461
12.432,108.17241379310344
12.433,109.875
12.441,103.96
12.442,106.23076923076923
12.443,109.13793103448276
12.444,110.0
12.45,104.0
12.451,103.93548387096774
12.452,106.3103448275862
12.453,109.6896551724138
12.454,110.375
12.461,104.96551724137932
12.462,107.39285714285714
12.463,110.44444444444444
12.471,104.47058823529412
12.472,105.625
12.473,108.3
12.474,111.45
12.481,106.33333333333333
12.482,107.23333333333333
12.483,110.3030303030303
12.484,112.0
12.491,106.0625
12.492,107.06451612903226
12.493,109.42424242424242
12.494,111.0
12.501,105.375
12.502,106.90322580645162
12.503,108.45161290322581
12.504,110.11111111111111
12.511,104.55555555555556
12.512,106.23333333333333
12.513,108.03125
12.514,109.17647058823529
12.522,102.9375
12.523,106.0
12.524,108.46666666666667
12.532,102.18181818181819
12.533,103.32142857142857
12.534,106.57692307692308
12.535,107.53846153846153
12.542,101.53846153846153
12.543,102.5
12.544,105.72413793103448
12.545,108.20689655172414
12.546,109.0
12.552,103.0
12.553,103.58620689655173
12.554,106.5
12.555,108.89285714285714
12.556,109.0
12.562,103.6
12.563,104.20689655172414
12.564,106.5925925925926
12.565,109.54545454545455
12.572,104.0
12.573,104.6
12.574,105.96153846153847
12.575,108.6086956521739
12.582,104.0
12.583,104.90625
12.584,106.84848484848484
12.585,110.1923076923077
12.592,105.0
12.593,105.6875
12.594,107.53125
12.595,110.28571428571429
12.603,105.0
12.604,106.15625
12.605,108.06060606060606
12.606,109.0
12.613,103.95238095238095
12.614,106.6774193548387
12.615,107.95238095238095
12.616,108.53333333333333
12.623,103.26666666666667
12.624,105.96551724137932
12.625,108.0909090909091
12.626,109.0
12.633,103.0625
12.634,105.44444444444444
12.635,107.89655172413794
12.636,108.55555555555556
12.643,102.3
12.644,103.55172413793103
12.645,106.96428571428571
12.646,108.47368421052632
12.653,102.0
12.654,102.25
12.655,103.75
12.656,107.36666666666666
12.657,108.88888888888889
12.663,103.0
12.664,103.60714285714286
12.665,105.24137931034483
12.666,108.66666666666667
12.667,109.75
12.674,104.20689655172414
12.675,106.3125
12.676,109.85185185185185
12.677,110.71428571428571
12.684,104.86363636363636
12.685,106.13333333333334
12.686,109.46428571428571
12.687,111.0
12.694,104.91666666666667
12.695,105.73333333333333
12.696,107.79411764705883
12.697,110.41666666666667
12.704,105.625
12.705,106.90625
12.706,108.7741935483871
12.707,111.13333333333334
12.71,109.0
12.714,106.14285714285714
12.715,107.0
12.716,108.6875
12.717,111.11111111111111
12.725,106.17391304347827
12.726,107.63333333333334
12.727,108.46153846153847
12.735,102.33333333333333
12.736,105.46666666666667
12.737,107.33333333333333
12.738,108.0
12.745,101.63157894736842
12.746,103.48148148148148
12.747,107.03125
12.748,108.76190476190476
12.755,103.76
12.756,106.17857142857143
12.757,109.07407407407408
12.765,103.18181818181819
12.766,104.57142857142857
12.767,107.92857142857143
12.768,109.68181818181819
12.775,104.52380952380952
12.776,106.36666666666666
12.777,109.71428571428571
12.778,110.0
12.785,104.25
12.786,105.13333333333334
12.787,107.55172413793103
12.788,110.52631578947368
12.795,105.0
12.796,105.87878787878788
12.797,108.03225806451613
12.798,111.0
12.805,105.25
12.806,105.93548387096774
12.807,107.56666666666666
12.808,110.79310344827586
12.815,106.0
12.816,106.36666666666666
12.817,108.18181818181819
12.818,110.9047619047619
12.826,106.25925925925925
12.827,107.87878787878788
12.828,109.05882352941177
12.836,104.11111111111111
12.837,107.58064516129032
12.838,109.26666666666667
12.846,103.55555555555556
12.847,106.25
12.848,108.48275862068965
12.849,109.3076923076923
12.856,103.0
12.857,104.48275862068965
12.858,107.52173913043478
12.859,108.69565217391305
12.866,103.0
12.867,102.92
12.868,105.42857142857143
12.869,108.41379310344827
12.87,109.1
12.876,104.0
12.877,103.84
12.878,105.46153846153847
12.879,108.93103448275862
12.88,110.0
12.886,105.0
12.887,104.85185185185185
12.888,106.24
12.889,109.39285714285714
12.89,110.8
12.897,117.14814814814815
12.898,141.6
12.899,184.46428571428572
12.9,218.8
12.907,245.71428571428572
12.908,298.40625
12.909,351.46153846153845
12.917,386.25
12.918,431.64516129032256
12.919,485.2258064516129
12.92,518.875
12.927,534.1739130434783
12.928,582.375
12.929,639.8965517241379
12.937,670.6
12.938,704.9333333333333
12.939,758.6363636363636
12.94,788.0
12.948,792.5
12.949,828.1
12.95,876.6333333333333
12.951,913.8571428571429
12.957,923.0
12.958,941.3
12.959,984.1785714285714
12.96,1031.0
12.961,1042.8
12.967,1038.0
12.968,1039.2608695652175
12.969,1042.3703703703704
12.97,1045.6
12.971,1047.0
12.978,1041.904761904762
12.979,1045.0357142857142
12.98,1048.5555555555557
12.981,1050.7272727272727
12.988,1047.5714285714287
12.989,1054.142857142857
12.99,1056.6875
12.991,1059.6206896551723
12.992,1061.7142857142858
12.998,1057.5
12.999,1060.0
13.0,1063.8846153846155
13.001,1066.8181818181818
13.008,1061.0
13.009,1060.0
13.018,1052.3333333333333
13.019,1052.0
13.028,1044.2857142857142
13.029,1044.0
13.038,1035.0
13.039,1035.5714285714287
13.049,1027.375
13.059,1018.5
13.069,1009.5
13.079,1000.6666666666666
13.089,991.6
13.099,982.4
13.109,973.3333333333334
13.11,973.0
13.119,964.0
13.12,964.0
13.13,954.3333333333334
13.14,945.3333333333334
13.15,936.3333333333334
13.16,927.2
13.17,918.3333333333334
13.18,909.0
13.19,900.0
13.2,890.8
13.201,890.0
13.21,881.0
13.211,881.0
13.221,872.0
13.231,863.0
13.241,853.8
13.251,844.6
13.261,835.5
13.271,826.5
13.281,817.4
13.282,817.0
13.291,808.0
13.301,799.0
13.302,798.0
13.312,789.1666666666666
13.322,780.0
13.332,771.0
13.342,762.0
13.352,753.0
13.362,743.5
13.372,734.3333333333334
13.382,725.3333333333334
13.392,716.0
13.393,715.5
13.403,706.375
13.413,697.5
13.423,688.3333333333334
13.433,679.3333333333334
13.443,670.2
13.453,661.5555555555555
13.463,652.875
13.473,644.0
13.474,643.0
14.12,1.0
14.13,1.0
14.14,1.0
14.151,1.0
14.161,1.0
14.171,1.64
14.172,3.259259259259259
14.173,6.535714285714286
14.174,8.428571428571429
14.175,9.933333333333334
14.176,12.636363636363637
14.177,16.4375
14.178,18.161290322580644
14.179,20.90625
14.18,24.387096774193548
14.181,25.96551724137931
14.182,28.178571428571427
14.183,31.482758620689655
14.184,32.96296296296296
14.185,34.6551724137931
14.186,38.107142857142854
14.187,40.24242424242424
14.188,42.0
14.189,45.36363636363637
14.19,48.733333333333334
14.191,50.107142857142854
14.192,52.61290322580645
14.193,55.96551724137931
14.194,57.464285714285715
14.195,59.6
14.196,62.92307692307692
14.197,64.46428571428571
14.198,66.16666666666667
14.199,69.81818181818181
14.2,72.19354838709677
14.201,73.86206896551724
14.202,76.83870967741936
14.203,80.25
14.204,81.93103448275862
14.205,84.34482758620689
14.206,87.48148148148148
14.207,89.03333333333333
14.208,90.85714285714286
14.209,94.40625
14.21,96.25925925925925
14.211,98.15625
14.212,102.06060606060606
14.213,104.19354838709677
14.214,105.86666666666666
14.215,109.1
14.216,111.0
14.221,106.0
14.222,106.87096774193549
14.223,108.5
14.224,110.66666666666667
14.231,106.2
14.232,107.25
14.233,109.0625
14.241,103.0
14.242,103.95652173913044
14.243,106.51612903225806
14.244,108.3030303030303
14.245,109.0
14.251,103.0
14.252,104.55172413793103
14.253,107.6
14.254,109.10344827586206
14.255,109.66666666666667
14.262,103.16666666666667
14.263,105.13793103448276
14.264,108.42857142857143
14.265,109.0
14.272,102.72727272727273
14.273,103.61290322580645
14.274,106.76
14.275,109.0
14.282,104.0909090909091
14.283,105.64285714285714
14.284,109.2
14.285,110.0
14.292,103.66666666666667
14.293,104.51612903225806
14.294,107.1923076923077
14.295,110.0
14.302,104.73333333333333
14.303,105.8529411764706
14.304,108.42307692307692
