1628184390.406146000,0.049457000
1628184390.408265000,0.051567000
1628184390.410433000,0.050699000
1628184390.415194000,0.055436000
1628184390.418541000,0.056607000
1628184390.423248000,0.061305000
1628184390.423314000,0.058534000
1628184390.425918000,0.061130000
1628184390.428622000,0.058578000
1628184390.430748000,0.060696000
1628184390.433403000,0.060223000
1628184390.435562000,0.062375000
1628184390.437729000,0.056375000
1628184390.440353000,0.058996000
1628184390.443636000,0.060053000
1628184390.446248000,0.062655000
1628184390.446311000,0.060026000
1628184390.448724000,0.060226000
1628184390.451480000,0.059447000
1628184390.454323000,0.062287000
1628184390.455556000,0.062358000
1628184390.455577000,0.062371000
1628184390.455611000,0.059080000
1628184390.456811000,0.058594000
1628184390.456855000,0.053442000
1628184390.456877000,0.046419000
1628184390.458006000,0.039429000
1628184390.458030000,0.032055000
1628184390.459495000,0.028725000
1628184390.459522000,0.023936000
1628184390.460683000,0.020302000
1628184390.460705000,0.011950000
1628184390.463554000,0.012045000
1628184390.467099000,0.012750000
1628184390.468503000,0.012904000
1628184390.468525000,0.012924000
1628184390.468536000,0.011694000
1628184390.469813000,0.012968000
1628184390.469836000,0.012381000
1628184390.469845000,0.012370000
1628184390.473310000,0.014681000
1628184390.473331000,0.014684000
1628184390.473340000,0.013534000
1628184390.473349000,0.013525000
1628184390.473357000,0.012377000
1628184390.473366000,0.012365000
1628184390.474508000,0.012356000
1628184390.474533000,0.012363000
1628184390.475634000,0.012302000
1628184390.475653000,0.012302000
1628184390.476768000,0.012259000
1628184390.477947000,0.013420000
1628184390.477968000,0.012287000
1628184390.478740000,0.013040000
1628184390.479829000,0.012969000
1628184390.479846000,0.012967000
1628184390.480283000,0.012246000
1628184390.480353000,0.012296000
1628184390.481453000,0.012242000
1628184390.481472000,0.012242000
1628184390.482588000,0.012195000
1628184390.482610000,0.012195000
1628184390.484262000,0.012701000
1628184390.485376000,0.012638000
1628184390.486529000,0.012613000
1628184390.487453000,0.012357000
1628184390.488613000,0.012346000
1628184390.489352000,0.012062000
1628184390.490449000,0.012317000
1628184390.491594000,0.012064000
1628184390.493456000,0.013127000
1628184390.493524000,0.013192000
1628184390.493541000,0.012361000
1628184390.494673000,0.012690000
1628184390.494705000,0.012699000
1628184390.495588000,0.012855000
1628184390.495612000,0.012875000
1628184390.496772000,0.013072000
1628184390.496805000,0.012399000
1628184390.497638000,0.013228000
1628184390.497659000,0.012333000
1628184390.498491000,0.013161000
1628184390.498511000,0.012371000
1628184390.499460000,0.013316000
1628184390.500700000,0.013764000
1628184390.500766000,0.013827000
1628184390.500781000,0.013024000
1628184390.501954000,0.014193000
1628184390.501979000,0.013458000
1628184390.503797000,0.015273000
1628184390.503820000,0.014489000
1628184390.503851000,0.013732000
1628184390.504797000,0.014657000
1628184390.504822000,0.014083000
1628184390.505611000,0.014867000
1628184390.505635000,0.013965000
1628184390.506871000,0.015198000
1628184390.506969000,0.014563000
1628184390.507554000,0.015137000
1628184390.507658000,0.015237000
1628184390.508571000,0.015064000
1628184390.508602000,0.015092000
1628184390.509521000,0.015370000
1628184390.509607000,0.015445000
1628184390.510753000,0.016588000
1628184390.510845000,0.015823000
1628184390.511394000,0.016369000
1628184390.511425000,0.015602000
1628184390.512732000,0.016589000
1628184390.512763000,0.016618000
1628184390.512777000,0.016631000
1628184390.513447000,0.017299000
1628184390.513477000,0.017327000
1628184390.513489000,0.016464000
1628184390.513498000,0.016464000
1628184390.514809000,0.017774000
1628184390.514891000,0.017854000
1628184390.514902000,0.017863000
1628184390.514924000,0.017884000
1628184390.516069000,0.018196000
1628184390.516097000,0.018216000
1628184390.516110000,0.018227000
1628184390.516123000,0.018239000
1628184390.516249000,0.018363000
1628184390.517821000,0.019934000
1628184390.517898000,0.019176000
1628184390.517915000,0.019185000
1628184390.517930000,0.019198000
1628184390.517942000,0.019208000
1628184390.517955000,0.019220000
1628184390.517972000,0.019235000
1628184390.518004000,0.019266000
1628184390.519802000,0.020145000
1628184390.519831000,0.020167000
1628184390.519845000,0.020179000
1628184390.519857000,0.020189000
1628184390.519945000,0.020276000
1628184390.519956000,0.020285000
1628184390.519984000,0.019551000
1628184390.519996000,0.019553000
1628184390.520048000,0.019603000
1628184390.520078000,0.019632000
1628184390.521231000,0.020783000
1628184390.521254000,0.020804000
1628184390.523055000,0.022604000
1628184390.523116000,0.022663000
1628184390.523127000,0.021797000
1628184390.523135000,0.021783000
1628184390.523143000,0.021789000
1628184390.523151000,0.021795000
1628184390.523159000,0.021801000
1628184390.523166000,0.021807000
1628184390.524913000,0.023552000
1628184390.525043000,0.023680000
1628184390.525066000,0.022841000
1628184390.525080000,0.022834000
1628184390.525095000,0.022847000
1628184390.525109000,0.022859000
1628184390.525123000,0.022872000
1628184390.525135000,0.022882000
1628184390.525148000,0.022893000
1628184390.525160000,0.022904000
1628184390.526552000,0.024294000
1628184390.526680000,0.023484000
1628184390.526698000,0.023480000
1628184390.526710000,0.023490000
1628184390.526722000,0.023500000
1628184390.526734000,0.023510000
1628184390.526747000,0.023522000
1628184390.526759000,0.023532000
1628184390.526773000,0.023544000
1628184390.528005000,0.024775000
1628184390.528086000,0.023992000
1628184390.528097000,0.023983000
1628184390.528104000,0.023988000
1628184390.530066000,0.025948000
1628184390.530136000,0.026016000
1628184390.530147000,0.026026000
1628184390.530155000,0.026032000
1628184390.530163000,0.026039000
1628184390.530171000,0.026045000
1628184390.530180000,0.025192000
1628184390.530189000,0.025181000
1628184390.531435000,0.026248000
1628184390.531510000,0.026320000
1628184390.531527000,0.026335000
1628184390.531536000,0.026343000
1628184390.531544000,0.026349000
1628184390.531552000,0.026356000
1628184390.531559000,0.026361000
1628184390.532691000,0.027490000
1628184390.534291000,0.027350000
1628184390.534370000,0.027426000
1628184390.534381000,0.027432000
1628184390.534392000,0.027440000
1628184390.534401000,0.026796000
1628184390.535979000,0.028350000
1628184390.536078000,0.028447000
1628184390.536089000,0.028455000
1628184390.537264000,0.029627000
1628184390.537283000,0.029643000
1628184390.537291000,0.029649000
1628184390.537380000,0.028684000
1628184390.539512000,0.030813000
1628184390.539575000,0.030873000
1628184390.539588000,0.030880000
1628184390.540746000,0.031159000
1628184390.541758000,0.032168000
1628184390.542977000,0.032159000
1628184390.543048000,0.032227000
1628184390.543059000,0.032235000
1628184390.543067000,0.032240000
1628184390.544888000,0.033422000
1628184390.544978000,0.033487000
1628184390.544990000,0.033496000
1628184390.545001000,0.033504000
1628184390.546160000,0.034660000
1628184390.546180000,0.034677000
1628184390.547710000,0.034858000
1628184390.547809000,0.034954000
1628184390.547821000,0.034959000
1628184390.548524000,0.035659000
1628184390.549648000,0.034786000
1628184390.550559000,0.035694000
1628184390.551728000,0.036856000
1628184390.551806000,0.036930000
1628184390.551829000,0.036539000
1628184390.552951000,0.036777000
1628184390.552972000,0.036765000
1628184390.554781000,0.038569000
1628184390.554858000,0.038638000
1628184390.554867000,0.038643000
1628184390.554875000,0.037003000
1628184390.555471000,0.037593000
1628184390.556633000,0.038579000
1628184390.556713000,0.038655000
1628184390.556724000,0.038664000
1628184390.556732000,0.038669000
1628184390.557616000,0.039551000
1628184390.557632000,0.039563000
1628184390.558840000,0.038923000
1628184390.558957000,0.039037000
1628184390.559633000,0.039710000
1628184390.560742000,0.040816000
1628184390.560806000,0.040877000
1628184390.561462000,0.041084000
1628184390.561488000,0.041098000
1628184390.562733000,0.042338000
1628184390.562755000,0.042354000
1628184390.563379000,0.040280000
1628184390.563461000,0.040360000
1628184390.564579000,0.039608000
1628184390.564613000,0.039606000
1628184390.565769000,0.040754000
1628184390.566373000,0.041354000
1628184390.566407000,0.039767000
1628184390.567559000,0.040914000
1628184390.567667000,0.041014000
1628184390.568907000,0.042250000
1628184390.568987000,0.040936000
1628184390.569310000,0.041248000
1628184390.569337000,0.041272000
1628184390.570479000,0.042411000
1628184390.570566000,0.042495000
1628184390.573002000,0.042883000
1628184390.573087000,0.042967000
1628184390.573099000,0.042977000
1628184390.573108000,0.041630000
1628184390.573117000,0.041630000
1628184390.573128000,0.041639000
1628184390.573148000,0.041657000
1628184390.573156000,0.041664000
1628184390.575976000,0.044482000
1628184390.576030000,0.044535000
1628184390.576040000,0.044543000
1628184390.576050000,0.044247000
1628184390.576060000,0.041724000
1628184390.576068000,0.041724000
1628184390.576076000,0.041730000
1628184390.576084000,0.041737000
1628184390.576092000,0.041743000
1628184390.576099000,0.041749000
1628184390.576107000,0.041755000
1628184390.576115000,0.041762000
1628184390.578046000,0.043691000
1628184390.579440000,0.045084000
1628184390.579463000,0.043434000
1628184390.579472000,0.043441000
1628184390.579480000,0.043447000
1628184390.579488000,0.043454000
1628184390.579496000,0.043461000
1628184390.579504000,0.043468000
1628184390.579515000,0.043477000
1628184390.579523000,0.043484000
1628184390.579531000,0.043491000
1628184390.579538000,0.043497000
1628184390.579546000,0.043504000
1628184390.580971000,0.044927000
1628184390.580992000,0.043664000
1628184390.581001000,0.043651000
1628184390.581009000,0.043657000
1628184390.581016000,0.043662000
1628184390.581024000,0.043668000
1628184390.581031000,0.043674000
1628184390.581102000,0.043743000
1628184390.582895000,0.045535000
1628184390.582959000,0.045597000
1628184390.582970000,0.045607000
1628184390.582978000,0.045613000
1628184390.584318000,0.046951000
1628184390.584365000,0.044811000
1628184390.584375000,0.044817000
1628184390.584383000,0.044824000
1628184390.584391000,0.044830000
1628184390.584401000,0.044839000
1628184390.584416000,0.044636000
1628184390.584426000,0.044626000
1628184390.584434000,0.044632000
1628184390.584442000,0.044638000
1628184390.584450000,0.044644000
1628184390.584458000,0.044650000
1628184390.585865000,0.044076000
1628184390.585888000,0.044079000
1628184390.586049000,0.044237000
1628184390.586110000,0.044297000
1628184390.587440000,0.044432000
1628184390.587489000,0.044458000
1628184390.587498000,0.044465000
1628184390.587508000,0.042575000
1628184390.587517000,0.042564000
1628184390.587524000,0.042569000
1628184390.587533000,0.042576000
1628184390.587541000,0.042583000
1628184390.587549000,0.042589000
1628184390.588775000,0.043814000
1628184390.588835000,0.043872000
1628184390.590446000,0.042666000
1628184390.590490000,0.042708000
1628184390.590499000,0.042715000
1628184390.590507000,0.042722000
1628184390.590515000,0.042729000
1628184390.590523000,0.042736000
1628184390.590530000,0.042742000
1628184390.590538000,0.042748000
1628184390.590546000,0.042755000
1628184390.590553000,0.042761000
1628184390.591727000,0.043934000
1628184390.592454000,0.044660000
1628184390.592503000,0.042813000
1628184390.592513000,0.042813000
1628184390.592522000,0.042820000
1628184390.592530000,0.042827000
1628184390.592538000,0.042833000
1628184390.592546000,0.042840000
1628184390.593702000,0.043994000
1628184390.593762000,0.044053000
1628184390.593771000,0.044060000
1628184390.593779000,0.044067000
1628184390.595656000,0.043891000
1628184390.595706000,0.043922000
1628184390.595729000,0.043942000
1628184390.595738000,0.043950000
1628184390.595746000,0.043956000
1628184390.595754000,0.043963000
1628184390.595763000,0.043736000
1628184390.595771000,0.043739000
1628184390.598102000,0.043279000
1628184390.598182000,0.043349000
1628184390.598192000,0.043358000
1628184390.598200000,0.043364000
1628184390.598207000,0.043370000
1628184390.598215000,0.043376000
1628184390.598223000,0.043383000
1628184390.599354000,0.044512000
1628184390.599372000,0.044528000
1628184390.599381000,0.044536000
1628184390.599390000,0.042711000
1628184390.599470000,0.042782000
1628184390.600763000,0.044073000
1628184390.600782000,0.044091000
1628184390.600790000,0.044097000
1628184390.600798000,0.044104000
1628184390.600860000,0.044164000
1628184390.600871000,0.044174000
1628184390.600879000,0.044180000
1628184390.600887000,0.044186000
1628184390.600896000,0.041995000
1628184390.600905000,0.041981000
1628184390.600912000,0.041986000
1628184390.600920000,0.041992000
1628184390.602758000,0.043829000
1628184390.602845000,0.043914000
1628184390.602856000,0.043924000
1628184390.602864000,0.043930000
1628184390.602872000,0.043936000
1628184390.602881000,0.043944000
1628184390.602889000,0.043950000
1628184390.602897000,0.043957000
1628184390.603025000,0.042238000
1628184390.603035000,0.042246000
1628184390.603043000,0.042253000
1628184390.603051000,0.042259000
1628184390.604725000,0.043932000
1628184390.604844000,0.044050000
1628184390.604857000,0.043340000
1628184390.604881000,0.043341000
1628184390.604890000,0.043348000
1628184390.604898000,0.043354000
1628184390.604905000,0.043359000
1628184390.604914000,0.043367000
1628184390.604922000,0.043373000
1628184390.604931000,0.041514000
1628184390.604939000,0.041500000
1628184390.604947000,0.041506000
1628184390.604955000,0.041512000
1628184390.604963000,0.041518000
1628184390.605029000,0.041583000
1628184390.606936000,0.041078000
1628184390.607002000,0.041120000
1628184390.607012000,0.041127000
1628184390.607066000,0.041179000
1628184390.607076000,0.041187000
1628184390.607176000,0.041286000
1628184390.607238000,0.041346000
1628184390.607251000,0.041357000
1628184390.607287000,0.041392000
1628184390.607297000,0.041400000
1628184390.607306000,0.041408000
1628184390.607396000,0.039788000
1628184390.607406000,0.039772000
1628184390.607414000,0.039777000
1628184390.607422000,0.039782000
1628184390.607430000,0.039788000
1628184390.608538000,0.040894000
1628184390.608556000,0.039611000
1628184390.608565000,0.039598000
1628184390.609824000,0.040855000
1628184390.609916000,0.040945000
1628184390.609926000,0.040954000
1628184390.609935000,0.039416000
1628184390.609944000,0.039404000
1628184390.609952000,0.039410000
1628184390.609959000,0.039415000
1628184390.609982000,0.039437000
1628184390.609991000,0.039444000
1628184390.609999000,0.039451000
1628184390.611768000,0.041218000
1628184390.611793000,0.038750000
1628184390.611802000,0.038735000
1628184390.611810000,0.038741000
1628184390.611821000,0.038751000
1628184390.611830000,0.038614000
1628184390.611838000,0.038619000
1628184390.611846000,0.038625000
1628184390.612671000,0.039449000
1628184390.612756000,0.039532000
1628184390.612768000,0.036753000
1628184390.612776000,0.036759000
1628184390.613476000,0.037457000
1628184390.613494000,0.035380000
1628184390.613502000,0.035364000
1628184390.613510000,0.035369000
1628184390.613518000,0.035376000
1628184390.613526000,0.035382000
1628184390.613534000,0.035389000
1628184390.613542000,0.035395000
1628184390.613550000,0.035402000
1628184390.613634000,0.035484000
1628184390.613645000,0.035494000
1628184390.613653000,0.035500000
1628184390.614774000,0.036619000
1628184390.614790000,0.035208000
1628184390.614798000,0.035195000
1628184390.614809000,0.035204000
1628184390.614817000,0.035211000
1628184390.614825000,0.035217000
1628184390.615777000,0.036168000
1628184390.615859000,0.036248000
1628184390.615869000,0.036257000
1628184390.615877000,0.036263000
1628184390.615885000,0.036269000
1628184390.615893000,0.036276000
